location,area_type,availability_status,total_sqft,bhk,bath,balcony,price,sqft_per_bhk,bath_per_bhk
Hosakerehalli,Super built-up Area,Under Construction,1304.0,2.0,2.0,3.0,10000000.0,652.0,1.0
Begur Road,Super built-up Area,Ready To Move,1615.0,3.0,3.0,2.0,5800000.0,538.3333333333334,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1400.0,2.0,2.0,2.0,6800000.0,700.0,1.0
CV Raman Nagar,Super built-up Area,Ready To Move,1070.0,2.0,2.0,2.0,4750000.0,535.0,1.0
other,Super built-up Area,Ready To Move,2000.0,3.0,3.0,2.0,8500000.0,666.6666666666666,1.0
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1090.0,2.0,2.0,2.0,4359000.0,545.0,1.0
Gottigere,Super built-up Area,Ready To Move,1500.0,3.0,3.0,2.0,7000000.0,500.0,1.0
1st Phase JP Nagar,Super built-up Area,Ready To Move,2059.0,3.0,3.0,2.0,22500000.0,686.3333333333334,1.0
Kanakpura Road,Super built-up Area,Under Construction,525.0,1.0,1.0,1.0,3000000.0,525.0,1.0
Bhoganhalli,Super built-up Area,Under Construction,1447.0,2.0,2.0,1.0,7597000.0,723.5,1.0
Whitefield,Super built-up Area,Under Construction,1269.0,2.0,2.0,1.0,7500000.0,634.5,1.0
Marathahalli,Super built-up Area,Ready To Move,1208.0,2.0,2.0,2.0,7000000.0,604.0,1.0
Ramamurthy Nagar,Super built-up Area,Ready To Move,1185.0,2.0,2.0,1.0,4550000.0,592.5,1.0
other,Plot Area,Ready To Move,1200.0,3.0,3.0,1.0,13000000.0,400.0,1.0
Anekal,Super built-up Area,Ready To Move,888.0,2.0,2.0,1.0,3400000.0,444.0,1.0
Chandapura,Super built-up Area,Under Construction,1015.0,2.0,2.0,2.0,2588000.0,507.5,1.0
other,Built-up Area,Ready To Move,532.0,1.0,1.0,1.0,2249000.0,532.0,1.0
other,Super built-up Area,Ready To Move,1060.0,3.0,3.0,1.0,6200000.0,353.3333333333333,1.0
Electronic City,Built-up Area,Ready To Move,700.0,1.0,1.0,1.0,3500000.0,700.0,1.0
other,Super built-up Area,Ready To Move,902.0,2.0,2.0,2.0,4200000.0,451.0,1.0
Uttarahalli,Super built-up Area,Ready To Move,1175.0,2.0,2.0,1.0,4700000.0,587.5,1.0
Binny Pete,Super built-up Area,Under Construction,1365.0,2.0,2.0,1.0,12200000.0,682.5,1.0
Haralur Road,Super built-up Area,Ready To Move,1300.0,2.0,2.0,2.0,7900000.0,650.0,1.0
Babusapalaya,Built-up Area,Ready To Move,1453.0,3.0,2.0,2.0,4359000.0,484.3333333333333,0.6666666666666666
other,Super built-up Area,Ready To Move,1550.0,2.0,2.0,3.0,16000000.0,775.0,1.0
Akshaya Nagar,Built-up Area,Ready To Move,1666.0,3.0,3.0,0.0,9500000.0,555.3333333333334,1.0
Murugeshpalya,Super built-up Area,Ready To Move,1845.0,3.0,3.0,3.0,9100000.0,615.0,1.0
Sarjapura - Attibele Road,Super built-up Area,Ready To Move,1676.0,3.0,3.0,3.0,5200000.0,558.6666666666666,1.0
Uttarahalli,Super built-up Area,Under Construction,1137.0,2.0,2.0,1.0,6300000.0,568.5,1.0
Electronic City,Super built-up Area,Ready To Move,1360.0,3.0,2.0,1.0,7050000.0,453.3333333333333,0.6666666666666666
other,Super built-up Area,Ready To Move,1374.0,3.0,2.0,2.0,7000000.0,458.0,0.6666666666666666
Judicial Layout,Built-up Area,Ready To Move,1700.0,3.0,3.0,2.0,15500000.0,566.6666666666666,1.0
Whitefield,Plot Area,Ready To Move,3227.0,5.0,5.0,0.0,25000000.0,645.4,1.0
other,Super built-up Area,Ready To Move,2145.0,4.0,4.0,0.0,12500000.0,536.25,1.0
Kasavanhalli,Super built-up Area,Under Construction,2170.0,3.0,3.0,2.0,15100000.0,723.3333333333334,1.0
other,Built-up Area,Ready To Move,1080.0,2.0,2.0,1.0,5500000.0,540.0,1.0
Electronic City Phase II,Built-up Area,Ready To Move,1790.0,3.0,3.0,3.0,10000000.0,596.6666666666666,1.0
Doddathoguru,Super built-up Area,Ready To Move,550.0,1.0,1.0,1.0,1700000.0,550.0,1.0
Poorna Pragna Layout,Super built-up Area,Ready To Move,1270.0,3.0,2.0,2.0,5079000.0,423.3333333333333,0.6666666666666666
Somasundara Palya,Built-up Area,Ready To Move,1033.0,2.0,2.0,2.0,4800000.0,516.5,1.0
other,Built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,8000000.0,500.0,1.0
Binny Pete,Super built-up Area,Under Construction,2940.0,4.0,6.0,2.0,28000000.0,735.0,1.5
other,Super built-up Area,Ready To Move,1240.0,2.0,2.0,2.0,5260000.0,620.0,1.0
Kambipura,Super built-up Area,Ready To Move,883.0,2.0,2.0,1.0,3900000.0,441.5,1.0
other,Built-up Area,Under Construction,1500.0,3.0,2.0,0.0,9700000.0,500.0,0.6666666666666666
Kasavanhalli,Super built-up Area,Ready To Move,1915.0,3.0,3.0,3.0,8000000.0,638.3333333333334,1.0
Whitefield,Super built-up Area,Ready To Move,1545.0,3.0,3.0,2.0,7900000.0,515.0,1.0
other,Super built-up Area,Under Construction,1865.0,3.0,4.0,2.0,14000000.0,621.6666666666666,1.3333333333333333
other,Super built-up Area,Under Construction,1200.0,2.0,2.0,2.0,4900000.0,600.0,1.0
Kengeri,Built-up Area,Ready To Move,963.0,2.0,2.0,2.0,4000000.0,481.5,1.0
other,Plot Area,Ready To Move,1200.0,3.0,3.0,1.0,12000000.0,400.0,1.0
Basavangudi,Super built-up Area,Ready To Move,2600.0,4.0,4.0,3.0,26000000.0,650.0,1.0
Kaikondrahalli,Built-up Area,Ready To Move,1700.0,4.0,4.0,0.0,10800000.0,425.0,1.0
Lingadheeranahalli,Super built-up Area,Ready To Move,1682.0,3.0,3.0,1.0,12000000.0,560.6666666666666,1.0
Yelahanka,Built-up Area,Ready To Move,1371.0,3.0,2.0,2.0,6500000.0,457.0,0.6666666666666666
Hennur Road,Super built-up Area,Under Construction,901.0,2.0,2.0,1.0,4950000.0,450.5,1.0
Ambalipura,Super built-up Area,Ready To Move,1730.0,3.0,3.0,1.0,12000000.0,576.6666666666666,1.0
Konanakunte,Plot Area,Ready To Move,1200.0,4.0,4.0,0.0,12500000.0,300.0,1.0
EPIP Zone,Super built-up Area,Ready To Move,1500.0,3.0,3.0,3.0,10200000.0,500.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,3785.0,4.0,6.0,0.0,28000000.0,946.25,1.5
other,Built-up Area,Ready To Move,3500.0,4.0,4.0,2.0,24500000.0,875.0,1.0
other,Carpet Area,Ready To Move,1203.0,2.0,2.0,1.0,5986000.0,601.5,1.0
Horamavu Banaswadi,Super built-up Area,Ready To Move,1357.0,2.0,2.0,2.0,5400000.0,678.5,1.0
other,Super built-up Area,Ready To Move,1600.0,3.0,3.0,2.0,7600000.0,533.3333333333334,1.0
Yelahanka New Town,Built-up Area,Ready To Move,350.0,1.0,1.0,1.0,1350000.0,350.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,835.0,1.0,1.0,1.0,4695000.0,835.0,1.0
Haralur Road,Super built-up Area,Ready To Move,1444.0,3.0,2.0,1.0,8000000.0,481.3333333333333,0.6666666666666666
Kanakapura,Super built-up Area,Ready To Move,1277.0,2.0,2.0,2.0,5500000.0,638.5,1.0
Lingadheeranahalli,Super built-up Area,Ready To Move,1521.0,3.0,3.0,1.0,9471000.0,507.0,1.0
other,Super built-up Area,Ready To Move,1134.0,2.0,2.0,1.0,4000000.0,567.0,1.0
Vasanthapura,Super built-up Area,Ready To Move,995.0,2.0,2.0,1.0,3482000.0,497.5,1.0
Old Madras Road,Super built-up Area,Ready To Move,2760.0,3.0,5.0,2.0,15700000.0,920.0,1.6666666666666667
Marathahalli,Built-up Area,Ready To Move,1325.0,2.0,1.0,1.0,9200000.0,662.5,0.5
Marathahalli,Built-up Area,Ready To Move,1525.0,3.0,3.0,2.0,9000000.0,508.3333333333333,1.0
other,Super built-up Area,Under Construction,1320.0,3.0,2.0,2.0,7300000.0,440.0,0.6666666666666666
Old Airport Road,Built-up Area,Ready To Move,1858.0,3.0,2.0,1.0,16700000.0,619.3333333333334,0.6666666666666666
Electronic City,Super built-up Area,Under Construction,1150.0,2.0,2.0,1.0,3800000.0,575.0,1.0
Electronic City Phase II,Super built-up Area,Ready To Move,769.0,2.0,2.0,1.0,4000000.0,384.5,1.0
Electronic City,Super built-up Area,Ready To Move,1571.0,3.0,3.0,2.0,10500000.0,523.6666666666666,1.0
Hennur Road,Super built-up Area,Ready To Move,1445.0,3.0,3.0,1.0,8656000.0,481.6666666666667,1.0
Sarjapur,Plot Area,Under Construction,2238.0,3.0,3.0,1.0,14000000.0,746.0,1.0
Electronic City,Built-up Area,Under Construction,1090.0,2.0,2.0,1.0,3149000.0,545.0,1.0
Yelahanka,Built-up Area,Ready To Move,1712.0,3.0,3.0,3.0,8200000.0,570.6666666666666,1.0
Haralur Road,Built-up Area,Ready To Move,1088.0,2.0,2.0,1.0,6800000.0,544.0,1.0
other,Plot Area,Ready To Move,2150.0,6.0,6.0,3.0,20500000.0,358.3333333333333,1.0
Kundalahalli,Super built-up Area,Ready To Move,1920.0,3.0,3.0,2.0,15000000.0,640.0,1.0
Margondanahalli,Plot Area,Ready To Move,1000.0,2.0,2.0,0.0,5700000.0,500.0,1.0
other,Super built-up Area,Under Construction,1100.0,2.0,2.0,2.0,5610000.0,550.0,1.0
Electronic City,Super built-up Area,Ready To Move,1089.0,2.0,2.0,2.0,4500000.0,544.5,1.0
Horamavu Agara,Built-up Area,Ready To Move,1106.0,2.0,2.0,1.0,4309000.0,553.0,1.0
Kengeri,Super built-up Area,Under Construction,927.0,2.0,2.0,2.0,3700000.0,463.5,1.0
Kanakpura Road,Super built-up Area,Ready To Move,1339.0,2.0,2.0,2.0,5800000.0,669.5,1.0
Thanisandra,Built-up Area,Under Construction,923.0,1.0,1.0,1.0,4569000.0,923.0,1.0
Lakshminarayana Pura,Super built-up Area,Ready To Move,1175.0,2.0,2.0,2.0,7500000.0,587.5,1.0
Thubarahalli,Built-up Area,Ready To Move,975.0,2.0,2.0,1.0,5500000.0,487.5,1.0
Hebbal,Super built-up Area,Ready To Move,2400.0,3.0,4.0,1.0,18000000.0,800.0,1.3333333333333333
Subramanyapura,Super built-up Area,Ready To Move,1330.0,3.0,3.0,2.0,7200000.0,443.3333333333333,1.0
Thanisandra,Super built-up Area,Under Construction,1183.0,2.0,2.0,1.0,5974000.0,591.5,1.0
Harlur,Super built-up Area,Ready To Move,1758.0,3.0,3.0,2.0,13300000.0,586.0,1.0
Hebbal,Super built-up Area,Under Construction,1255.0,3.0,2.0,1.0,7768000.000000001,418.3333333333333,0.6666666666666666
Pai Layout,Built-up Area,Ready To Move,1100.0,2.0,2.0,2.0,5000000.0,550.0,1.0
Ramamurthy Nagar,Super built-up Area,Under Construction,1170.0,2.0,2.0,2.0,4680000.0,585.0,1.0
other,Built-up Area,Ready To Move,2400.0,5.0,5.0,2.0,12000000.0,480.0,1.0
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1530.0,3.0,3.0,3.0,5177000.0,510.0,1.0
Hebbal,Built-up Area,Under Construction,1420.0,2.0,2.0,2.0,10700000.0,710.0,1.0
7th Phase JP Nagar,Super built-up Area,Ready To Move,1680.0,3.0,3.0,2.0,12000000.0,560.0,1.0
other,Plot Area,Ready To Move,675.0,2.0,3.0,1.0,5200000.0,337.5,1.5
Hoodi,Super built-up Area,Under Construction,1055.0,2.0,2.0,1.0,5763000.0,527.5,1.0
Iblur Village,Super built-up Area,Ready To Move,1918.0,3.0,3.0,2.0,12900000.0,639.3333333333334,1.0
Sarjapur  Road,Super built-up Area,Under Construction,1280.0,2.0,2.0,1.0,7600000.0,640.0,1.0
Nagarbhavi,Super built-up Area,Ready To Move,1560.0,3.0,3.0,3.0,6600000.0,520.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1145.0,2.0,2.0,2.0,4950000.0,572.5,1.0
Talaghattapura,Super built-up Area,Ready To Move,2106.0,3.0,3.0,2.0,12600000.0,702.0,1.0
other,Super built-up Area,Ready To Move,1801.0,3.0,3.0,2.0,13900000.0,600.3333333333334,1.0
Rajaji Nagar,Super built-up Area,Ready To Move,1718.0,2.0,3.0,2.0,28800000.0,859.0,1.5
Whitefield,Super built-up Area,Under Construction,1306.0,3.0,3.0,2.0,5465000.0,435.3333333333333,1.0
Hebbal,Super built-up Area,Under Construction,1320.0,2.0,2.0,1.0,9200000.0,660.0,1.0
other,Built-up Area,Ready To Move,1350.0,3.0,2.0,2.0,6500000.0,450.0,0.6666666666666666
other,Built-up Area,Ready To Move,2990.0,4.0,4.0,0.0,32400000.0,747.5,1.0
Kalyan nagar,Built-up Area,Ready To Move,3800.0,4.0,5.0,3.0,30000000.0,950.0,1.25
Bannerghatta Road,Super built-up Area,Ready To Move,1344.0,3.0,2.0,1.0,4200000.0,448.0,0.6666666666666666
Bannerghatta Road,Super built-up Area,Ready To Move,1893.0,3.0,3.0,2.0,10000000.0,631.0,1.0
Chandapura,Super built-up Area,Ready To Move,1107.0,3.0,2.0,1.0,4300000.0,369.0,0.6666666666666666
Lakshminarayana Pura,Super built-up Area,Ready To Move,1190.0,2.0,2.0,1.0,7500000.0,595.0,1.0
Whitefield,Built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,3500000.0,500.0,1.0
other,Plot Area,Ready To Move,2400.0,2.0,2.0,1.0,16000000.0,1200.0,1.0
Kumaraswami Layout,Super built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,4850000.0,500.0,1.0
Jalahalli,Super built-up Area,Ready To Move,2113.0,3.0,3.0,2.0,15500000.0,704.3333333333334,1.0
KR Puram,Built-up Area,Ready To Move,1100.0,2.0,2.0,1.0,4600000.0,550.0,1.0
Harlur,Super built-up Area,Ready To Move,1884.0,4.0,4.0,2.0,12000000.0,471.0,1.0
Electronic City,Super built-up Area,Ready To Move,1110.0,2.0,2.0,1.0,4000000.0,555.0,1.0
Kudlu,Super built-up Area,Ready To Move,1027.0,2.0,2.0,2.0,4300000.0,513.5,1.0
other,Super built-up Area,Under Construction,1250.0,3.0,3.0,2.0,4000000.0,416.6666666666667,1.0
Sarjapur  Road,Built-up Area,Ready To Move,1470.0,3.0,3.0,0.0,6200000.0,490.0,1.0
other,Built-up Area,Under Construction,1150.0,2.0,2.0,1.0,7500000.0,575.0,1.0
Kudlu Gate,Super built-up Area,Under Construction,703.0,1.0,1.0,1.0,5200000.0,703.0,1.0
other,Super built-up Area,Ready To Move,1400.0,3.0,2.0,2.0,6200000.0,466.6666666666667,0.6666666666666666
Bellandur,Super built-up Area,Ready To Move,1195.0,2.0,2.0,2.0,5100000.0,597.5,1.0
Narayanapura,Super built-up Area,Ready To Move,1302.0,2.0,2.0,1.0,6909999.999999999,651.0,1.0
Begur Road,Super built-up Area,Under Construction,1583.0,3.0,3.0,1.0,7440000.000000001,527.6666666666666,1.0
other,Super built-up Area,Ready To Move,1488.0,3.0,2.0,3.0,6000000.0,496.0,0.6666666666666666
Kammasandra,Super built-up Area,Under Construction,1385.0,3.0,2.0,2.0,3463000.0000000005,461.6666666666667,0.6666666666666666
Whitefield,Super built-up Area,Ready To Move,3262.0,4.0,4.0,2.0,26000000.0,815.5,1.0
Electronic City,Built-up Area,Under Construction,1600.0,3.0,3.0,2.0,10400000.0,533.3333333333334,1.0
Old Airport Road,Super built-up Area,Ready To Move,1150.0,2.0,2.0,1.0,9000000.0,575.0,1.0
other,Plot Area,Ready To Move,4500.0,9.0,9.0,0.0,16600000.0,500.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1263.0,2.0,2.0,1.0,7800000.0,631.5,1.0
Banashankari,Super built-up Area,Ready To Move,1330.0,2.0,2.0,1.0,7800000.0,665.0,1.0
Devanahalli,Super built-up Area,Under Construction,1282.0,3.0,2.0,2.0,5243000.0,427.3333333333333,0.6666666666666666
other,Built-up Area,Ready To Move,1853.0,3.0,3.0,2.0,8200000.0,617.6666666666666,1.0
other,Super built-up Area,Ready To Move,861.0,2.0,2.0,1.0,3500000.0,430.5,1.0
Bannerghatta Road,Built-up Area,Ready To Move,1600.0,3.0,3.0,2.0,9500000.0,533.3333333333334,1.0
other,Built-up Area,Ready To Move,1256.0,2.0,2.0,1.0,6280000.0,628.0,1.0
other,Super built-up Area,Ready To Move,1390.0,3.0,2.0,2.0,8000000.0,463.3333333333333,0.6666666666666666
other,Super built-up Area,Ready To Move,1550.0,3.0,2.0,0.0,9000000.0,516.6666666666666,0.6666666666666666
Hebbal,Built-up Area,Ready To Move,919.0,2.0,2.0,1.0,4900000.0,459.5,1.0
Margondanahalli,Plot Area,Under Construction,1625.0,3.0,3.0,0.0,8000000.0,541.6666666666666,1.0
Gunjur,Super built-up Area,Ready To Move,1195.0,2.0,2.0,2.0,4400000.0,597.5,1.0
Whitefield,Super built-up Area,Under Construction,1386.0,3.0,3.0,1.0,5746000.0,462.0,1.0
Harlur,Super built-up Area,Ready To Move,1197.0,2.0,2.0,1.0,7900000.0,598.5,1.0
Old Airport Road,Super built-up Area,Under Construction,2690.0,4.0,4.0,3.0,19100000.0,672.5,1.0
Bommasandra,Super built-up Area,Under Construction,1295.0,3.0,2.0,1.0,5028000.0,431.6666666666667,0.6666666666666666
other,Built-up Area,Under Construction,1310.0,3.0,2.0,1.0,3783000.0,436.6666666666667,0.6666666666666666
Whitefield,Super built-up Area,Under Construction,1132.0,2.0,2.0,1.0,7928000.0,566.0,1.0
Hebbal,Super built-up Area,Under Construction,1645.0,3.0,3.0,2.0,13500000.0,548.3333333333334,1.0
Whitefield,Super built-up Area,Under Construction,1200.0,2.0,2.0,1.0,4584000.0,600.0,1.0
Marathahalli,Super built-up Area,Ready To Move,1937.0,3.0,3.0,2.0,14000000.0,645.6666666666666,1.0
Doddathoguru,Super built-up Area,Ready To Move,1015.0,2.0,2.0,2.0,3350000.0,507.5,1.0
other,Super built-up Area,Ready To Move,1080.0,2.0,2.0,2.0,3900000.0,540.0,1.0
Kathriguppe,Super built-up Area,Ready To Move,1350.0,3.0,2.0,2.0,8098999.999999999,450.0,0.6666666666666666
Kothanur,Super built-up Area,Ready To Move,1185.0,2.0,2.0,2.0,5900000.0,592.5,1.0
Domlur,Super built-up Area,Ready To Move,1720.0,3.0,3.0,1.0,13500000.0,573.3333333333334,1.0
Hebbal,Super built-up Area,Ready To Move,2080.0,3.0,3.0,3.0,17500000.0,693.3333333333334,1.0
other,Plot Area,Ready To Move,1500.0,3.0,3.0,1.0,8700000.0,500.0,1.0
Yelahanka,Super built-up Area,Ready To Move,1566.0,3.0,3.0,2.0,9700000.0,522.0,1.0
Rajaji Nagar,Super built-up Area,Ready To Move,2386.0,3.0,3.0,0.0,33400000.0,795.3333333333334,1.0
other,Plot Area,Ready To Move,1500.0,4.0,4.0,0.0,11000000.0,375.0,1.0
KR Puram,Super built-up Area,Ready To Move,1290.0,2.0,2.0,1.0,4902000.0,645.0,1.0
other,Built-up Area,Under Construction,1531.0,3.0,3.0,2.0,7200000.0,510.3333333333333,1.0
other,Super built-up Area,Ready To Move,1839.0,3.0,3.0,3.0,16500000.0,613.0,1.0
Electronic City Phase II,Super built-up Area,Under Construction,1400.0,3.0,2.0,2.0,4043000.0,466.6666666666667,0.6666666666666666
Whitefield,Super built-up Area,Ready To Move,1140.0,2.0,2.0,2.0,3900000.0,570.0,1.0
Banashankari Stage III,Built-up Area,Ready To Move,2000.0,4.0,4.0,0.0,10000000.0,500.0,1.0
Kaval Byrasandra,Built-up Area,Ready To Move,1100.0,2.0,2.0,1.0,4600000.0,550.0,1.0
other,Built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,5500000.0,600.0,1.0
Whitefield,Super built-up Area,Under Construction,2830.0,4.0,5.0,2.0,16000000.0,707.5,1.25
Anandapura,Super built-up Area,Ready To Move,1141.0,2.0,2.0,1.0,4275000.0,570.5,1.0
AECS Layout,Super built-up Area,Ready To Move,1080.0,2.0,2.0,2.0,5500000.0,540.0,1.0
HBR Layout,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,6000000.0,600.0,1.0
Varthur,Super built-up Area,Ready To Move,1111.0,2.0,2.0,2.0,4188000.0000000005,555.5,1.0
NGR Layout,Super built-up Area,Ready To Move,1022.0,2.0,2.0,1.0,4590000.0,511.0,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1275.0,2.0,2.0,2.0,6500000.0,637.5,1.0
other,Super built-up Area,Ready To Move,900.0,2.0,2.0,1.0,7000000.0,450.0,1.0
Battarahalli,Super built-up Area,Ready To Move,1135.0,2.0,2.0,3.0,4300000.0,567.5,1.0
Rachenahalli,Super built-up Area,Ready To Move,1050.0,2.0,2.0,2.0,5210000.0,525.0,1.0
Kudlu Gate,Super built-up Area,Ready To Move,1535.0,3.0,3.0,2.0,8600000.0,511.6666666666667,1.0
Bellandur,Super built-up Area,Ready To Move,1050.0,2.0,2.0,2.0,7200000.0,525.0,1.0
Hosa Road,Super built-up Area,Under Construction,1513.0,3.0,3.0,1.0,10300000.0,504.3333333333333,1.0
Gottigere,Super built-up Area,Ready To Move,1621.0,3.0,3.0,3.0,7200000.0,540.3333333333334,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,892.0,2.0,2.0,1.0,3900000.0,446.0,1.0
Whitefield,Super built-up Area,Ready To Move,1205.0,2.0,2.0,1.0,4000000.0,602.5,1.0
Hebbal,Super built-up Area,Under Construction,1355.0,3.0,3.0,2.0,8387000.0,451.6666666666667,1.0
other,Super built-up Area,Ready To Move,1200.0,4.0,6.0,3.0,7000000.0,300.0,1.5
Indira Nagar,Super built-up Area,Ready To Move,1400.0,2.0,2.0,2.0,16800000.0,700.0,1.0
Kengeri,Super built-up Area,Under Construction,726.0,2.0,2.0,1.0,3500000.0,363.0,1.0
other,Plot Area,Ready To Move,1500.0,3.0,3.0,2.0,14900000.0,500.0,1.0
Horamavu Agara,Super built-up Area,Under Construction,1079.0,2.0,2.0,2.0,4100000.0,539.5,1.0
Begur Road,Super built-up Area,Ready To Move,1170.0,2.0,2.0,2.0,4600000.0,585.0,1.0
Doddathoguru,Super built-up Area,Ready To Move,1104.0,2.0,2.0,2.0,3900000.0,552.0,1.0
Kanakpura Road,Super built-up Area,Ready To Move,950.0,2.0,2.0,1.0,4500000.0,475.0,1.0
other,Built-up Area,Ready To Move,1650.0,3.0,2.0,1.0,5200000.0,550.0,0.6666666666666666
Kogilu,Super built-up Area,Under Construction,1559.0,3.0,3.0,2.0,12700000.0,519.6666666666666,1.0
other,Built-up Area,Ready To Move,1100.0,2.0,2.0,1.0,3800000.0,550.0,1.0
Benson Town,Super built-up Area,Ready To Move,1750.0,3.0,3.0,3.0,15000000.0,583.3333333333334,1.0
Ramagondanahalli,Super built-up Area,Under Construction,1215.0,2.0,2.0,1.0,4550000.0,607.5,1.0
Talaghattapura,Super built-up Area,Under Construction,1868.0,3.0,3.0,1.0,13500000.0,622.6666666666666,1.0
Electronic City,Built-up Area,Under Construction,1130.0,2.0,2.0,1.0,3263000.0000000005,565.0,1.0
Kanakpura Road,Super built-up Area,Ready To Move,1570.0,3.0,3.0,3.0,6450000.0,523.3333333333334,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1691.0,3.0,3.0,1.0,9800000.0,563.6666666666666,1.0
Hulimavu,Super built-up Area,Under Construction,1225.0,2.0,2.0,2.0,5500000.0,612.5,1.0
JP Nagar,Super built-up Area,Ready To Move,1690.0,3.0,3.0,2.0,11200000.0,563.3333333333334,1.0
Thigalarapalya,Super built-up Area,Ready To Move,1418.0,2.0,2.0,2.0,10300000.0,709.0,1.0
Kasturi Nagar,Super built-up Area,Ready To Move,1896.0,4.0,3.0,1.0,12500000.0,474.0,0.75
Electronic City Phase II,Super built-up Area,Ready To Move,900.0,2.0,2.0,2.0,3250000.0,450.0,1.0
other,Plot Area,Ready To Move,750.0,1.0,2.0,0.0,5000000.0,750.0,2.0
Ananth Nagar,Super built-up Area,Ready To Move,908.0,2.0,2.0,1.0,2600000.0,454.0,1.0
Sarjapur  Road,Built-up Area,Under Construction,3416.5,4.0,6.0,0.0,14300000.0,854.125,1.5
BEML Layout,Plot Area,Ready To Move,2400.0,5.0,4.0,1.0,22500000.0,480.0,0.8
Kudlu,Super built-up Area,Ready To Move,1092.0,2.0,2.0,2.0,4400000.0,546.0,1.0
Hulimavu,Super built-up Area,Ready To Move,1255.0,2.0,2.0,2.0,7400000.0,627.5,1.0
Electronic City,Built-up Area,Ready To Move,1500.0,3.0,2.0,1.0,10000000.0,500.0,0.6666666666666666
Thanisandra,Super built-up Area,Under Construction,1296.0,2.0,2.0,2.0,7200000.0,648.0,1.0
Horamavu Banaswadi,Super built-up Area,Ready To Move,925.0,2.0,2.0,3.0,3800000.0,462.5,1.0
Raja Rajeshwari Nagar,Built-up Area,Ready To Move,1023.0,2.0,2.0,2.0,4200000.0,511.5,1.0
other,Built-up Area,Ready To Move,600.0,2.0,3.0,2.0,7500000.0,300.0,1.5
Thanisandra,Super built-up Area,Under Construction,1020.0,2.0,2.0,1.0,4450000.0,510.0,1.0
Choodasandra,Super built-up Area,Under Construction,1530.0,3.0,3.0,2.0,7700000.0,510.0,1.0
Gubbalala,Super built-up Area,Ready To Move,1650.0,3.0,3.0,2.0,7100000.0,550.0,1.0
other,Built-up Area,Ready To Move,1605.0,3.0,2.0,3.0,8500000.0,535.0,0.6666666666666666
Kogilu,Super built-up Area,Ready To Move,1190.0,2.0,2.0,2.0,5066000.0,595.0,1.0
Jakkur,Super built-up Area,Ready To Move,1374.0,3.0,3.0,2.0,6800000.0,458.0,1.0
6th Phase JP Nagar,Built-up Area,Ready To Move,1140.0,2.0,2.0,2.0,6500000.0,570.0,1.0
Bisuvanahalli,Super built-up Area,Ready To Move,1075.0,3.0,2.0,1.0,5000000.0,358.3333333333333,0.6666666666666666
Kannamangala,Super built-up Area,Ready To Move,1574.0,3.0,3.0,1.0,9334000.0,524.6666666666666,1.0
Marathahalli,Super built-up Area,Ready To Move,1550.0,3.0,3.0,2.0,8300000.0,516.6666666666666,1.0
other,Super built-up Area,Ready To Move,1205.0,2.0,2.0,2.0,6000000.0,602.5,1.0
Kambipura,Super built-up Area,Ready To Move,1082.0,3.0,2.0,1.0,5500000.0,360.6666666666667,0.6666666666666666
