city,locality,property_type,area_sqft,bhk,bathrooms,floor_no,total_floors,age_years,furnishing,parking,gym,pool,security,schools_score,hospitals_score,price,floor_ratio,bath_per_bhk,area_per_bhk,rooms_total,amenities_count,is_ground_floor,age_bucket
Pune,Hadapsar,Apartment,1935.6,3,2,1,1,16,Unfurnished,1,0,0,0,7.23,9.0,13928000,1.0,0.6666666666666666,645.1999999999999,5,1,0,Old
Pune,Wagholi,Apartment,1971.9,3,3,0,3,5,Furnished,2,1,0,1,5.87,8.73,13715000,0.0,1.0,657.3000000000001,6,3,1,Recent
Mumbai,Goregaon,Apartment,1153.8,2,2,9,13,6,Furnished,0,1,0,0,3.82,6.51,23961000,0.6923076923076923,1.0,576.9,4,1,0,Recent
Nagpur,Wardha Road,Apartment,1695.9,3,3,6,12,10,Unfurnished,1,1,0,1,6.21,5.4,9271000,0.5,1.0,565.3000000000001,6,3,0,Established
Nagpur,Dharampeth,Apartment,1086.0,2,2,2,14,15,Semi-Furnished,1,0,0,1,4.48,7.85,7825000,0.14285714285714285,1.0,543.0,4,2,0,Established
Pune,Koregaon Park,Apartment,619.0,1,1,5,9,4,Unfurnished,1,1,0,0,7.52,4.72,9121000,0.5555555555555556,1.0,619.0,2,2,0,Recent
Nagpur,Kalmna,Apartment,1426.0,4,4,1,15,2,Semi-Furnished,0,0,0,1,6.27,7.5,4619000,0.06666666666666667,1.0,356.5,8,1,0,New
Mumbai,Andheri West,Villa,327.0,1,1,16,20,8,Furnished,2,1,1,0,8.18,7.36,15652000,0.8,1.0,327.0,2,3,0,Established
Nagpur,Besa,Villa,549.3,1,1,11,13,2,Semi-Furnished,1,0,0,1,6.13,4.49,3687000,0.8461538461538461,1.0,549.3,2,2,0,New
Pune,Koregaon Park,Villa,862.7,2,1,7,8,15,Furnished,0,0,0,1,6.74,6.45,16642000,0.875,0.5,431.35,3,1,0,Established
Mumbai,Andheri West,Apartment,758.1,2,2,11,13,1,Unfurnished,1,1,0,1,7.07,3.86,21185000,0.8461538461538461,1.0,379.05,4,3,0,New
Nagpur,Civil Lines,Apartment,1399.0,2,1,9,14,12,Unfurnished,1,1,1,1,3.21,7.26,14114000,0.6428571428571429,0.5,699.5,3,4,0,Established
Mumbai,Powai,Plot,1868.9,0,0,0,0,0,Unfurnished,0,0,0,0,5.96,8.51,36372000,0.0,0.0,1868.9,0,0,1,New
Mumbai,Mira Road,Apartment,906.5,2,1,9,23,0,Furnished,1,0,0,1,10.0,3.86,11944000,0.391304347826087,0.5,453.25,3,2,0,New
Nagpur,Dharampeth,Apartment,1835.0,3,2,0,5,2,Semi-Furnished,2,0,0,1,7.13,4.42,14874000,0.0,0.6666666666666666,611.6666666666666,5,2,1,New
Pune,Kothrud,Plot,2810.4,0,0,0,0,0,Unfurnished,1,0,0,0,9.15,5.6,24340000,0.0,0.0,2810.4,0,1,1,New
Pune,Baner,Apartment,671.4,1,1,1,1,0,Semi-Furnished,2,0,0,1,4.79,9.84,9232000,1.0,1.0,671.4,2,2,0,New
Pune,Hinjewadi,Apartment,1130.7,2,2,2,12,4,Unfurnished,1,0,1,1,5.05,7.64,12466000,0.16666666666666666,1.0,565.35,4,3,0,Recent
Mumbai,Panvel,Villa,1456.7,3,3,6,16,8,Unfurnished,0,0,1,0,5.89,10.0,18363000,0.375,1.0,485.56666666666666,6,1,0,Established
Nagpur,Wardha Road,Apartment,1054.0,2,2,0,16,2,Semi-Furnished,0,1,0,1,5.43,6.48,6247000,0.0,1.0,527.0,4,2,1,New
Mumbai,Malad,Apartment,1037.4,2,1,2,15,3,Unfurnished,1,0,0,1,6.66,6.99,17047000,0.13333333333333333,0.5,518.7,3,2,0,Recent
Nagpur,Ramdaspeth,Plot,4390.7,0,0,0,0,0,Unfurnished,1,0,0,0,5.13,9.24,30616000,0.0,0.0,4390.7,0,1,1,New
Pune,Wagholi,Apartment,1934.1,4,3,4,9,0,Unfurnished,0,0,0,1,8.19,7.35,12027000,0.4444444444444444,0.75,483.525,7,1,0,New
Mumbai,Mira Road,Apartment,2668.8,5,4,2,18,0,Unfurnished,0,1,1,0,8.91,6.42,37977000,0.1111111111111111,0.8,533.76,9,2,0,New
Pune,Hadapsar,Apartment,631.6,1,1,1,1,0,Semi-Furnished,0,0,0,1,7.5,10.0,5007000,1.0,1.0,631.6,2,1,0,New
Nagpur,Hingna,Apartment,1527.2,2,2,5,5,13,Semi-Furnished,1,0,1,1,3.47,6.05,5373000,1.0,1.0,763.6,4,3,0,Established
Pune,Baner,Apartment,1974.4,3,3,1,6,8,Semi-Furnished,0,0,0,1,2.76,5.96,21382000,0.16666666666666666,1.0,658.1333333333333,6,1,0,Established
Nagpur,Dharampeth,Plot,3055.5,0,0,0,0,0,Unfurnished,1,0,0,0,7.21,7.16,17154000,0.0,0.0,3055.5,0,1,1,New
Mumbai,Powai,Plot,2435.6,0,0,0,0,0,Unfurnished,1,0,0,0,6.42,3.99,49005000,0.0,0.0,2435.6,0,1,1,New
Mumbai,Chembur,Apartment,1082.9,3,3,1,14,3,Unfurnished,1,0,0,1,6.01,6.18,21722000,0.07142857142857142,1.0,360.9666666666667,6,2,0,Recent
Pune,Kalyani Nagar,Apartment,320.0,1,1,7,11,1,Semi-Furnished,2,0,0,1,3.93,9.4,4711000,0.6363636363636364,1.0,320.0,2,2,0,New
Mumbai,Bandra West,Apartment,1523.2,2,1,0,13,3,Unfurnished,1,0,0,1,3.87,5.19,67925000,0.0,0.5,761.6,3,2,1,Recent
Nagpur,Hingna,Apartment,1506.1,3,3,3,11,13,Semi-Furnished,0,0,1,1,6.51,3.93,5704000,0.2727272727272727,1.0,502.0333333333333,6,2,0,Established
Nagpur,Ramdaspeth,Apartment,1024.4,2,2,3,4,1,Semi-Furnished,2,0,0,1,4.56,3.9,8151000,0.75,1.0,512.2,4,2,0,New
Mumbai,Powai,Apartment,1328.4,2,2,9,13,18,Semi-Furnished,0,1,0,1,4.31,8.58,34429000,0.6923076923076923,1.0,664.2,4,2,0,Old
Mumbai,Malad,Villa,1159.3,2,1,12,16,10,Furnished,2,1,0,1,8.01,3.77,25425000,0.75,0.5,579.65,3,3,0,Established
Mumbai,Panvel,Apartment,438.1,1,1,8,11,9,Semi-Furnished,1,0,0,0,7.46,6.91,4495000,0.7272727272727273,1.0,438.1,2,1,0,Established
Pune,Baner,Apartment,1240.5,2,1,2,11,2,Semi-Furnished,2,1,0,1,5.67,9.15,17355000,0.18181818181818182,0.5,620.25,3,3,0,New
Mumbai,Mira Road,Apartment,1291.8,2,1,6,13,2,Semi-Furnished,0,1,0,1,5.79,2.76,16331000,0.46153846153846156,0.5,645.9,3,2,0,New
Mumbai,Andheri West,Apartment,2355.4,4,4,4,18,10,Unfurnished,1,0,0,1,4.45,7.39,66408000,0.2222222222222222,1.0,588.85,8,2,0,Established
Mumbai,Chembur,Apartment,320.0,1,1,8,15,0,Semi-Furnished,0,0,0,0,6.99,8.02,7520000,0.5333333333333333,1.0,320.0,2,0,0,New
Nagpur,Wardha Road,Apartment,677.1,1,1,1,10,0,Unfurnished,1,0,0,0,8.1,4.27,4469000,0.1,1.0,677.1,2,1,0,New
Pune,Koregaon Park,Apartment,1229.9,2,2,0,6,2,Unfurnished,2,0,0,0,7.47,6.17,17571000,0.0,1.0,614.95,4,1,1,New
Mumbai,Goregaon,Villa,954.5,2,1,23,24,8,Semi-Furnished,2,0,1,1,2.91,7.52,25685000,0.9583333333333334,0.5,477.25,3,3,0,Established
Pune,Hadapsar,Apartment,2795.8,5,4,3,4,13,Unfurnished,1,0,0,1,4.64,7.61,22921000,0.75,0.8,559.1600000000001,9,2,0,Established
Nagpur,Dharampeth,Plot,3016.6,0,0,0,0,0,Unfurnished,1,0,0,0,7.68,7.31,16709000,0.0,0.0,3016.6,0,1,1,New
Mumbai,Bandra West,Apartment,1881.9,4,4,12,19,0,Unfurnished,1,1,0,1,4.76,7.17,79783000,0.631578947368421,1.0,470.475,8,3,0,New
Mumbai,Goregaon,Apartment,1776.8,3,2,13,14,10,Unfurnished,2,0,0,1,7.96,2.43,34621000,0.9285714285714286,0.6666666666666666,592.2666666666667,5,2,0,Established
Pune,Wakad,Apartment,996.5,2,1,0,9,13,Furnished,1,0,0,0,7.26,10.0,9748000,0.0,0.5,498.25,3,1,1,Established
Mumbai,Mira Road,Villa,1160.0,2,1,15,15,16,Semi-Furnished,0,1,0,1,10.0,4.13,18807000,1.0,0.5,580.0,3,2,0,Old
Nagpur,Civil Lines,Plot,2012.6,0,0,0,0,0,Unfurnished,1,0,0,0,1.8,5.02,12682000,0.0,0.0,2012.6,0,1,1,New
Nagpur,Besa,Apartment,1288.9,3,3,2,3,4,Unfurnished,0,0,0,1,8.01,2.14,5387000,0.6666666666666666,1.0,429.6333333333334,6,1,0,Recent
Pune,Kothrud,Plot,2201.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.6,4.12,16253000,0.0,0.0,2201.0,0,0,1,New
Mumbai,Bandra West,Apartment,1125.1,2,1,20,23,3,Unfurnished,0,1,0,0,6.01,9.92,52527000,0.8695652173913043,0.5,562.55,3,1,0,Recent
Nagpur,Dharampeth,Apartment,1609.1,3,2,1,1,16,Semi-Furnished,2,0,0,1,5.41,7.35,13967000,1.0,0.6666666666666666,536.3666666666667,5,2,0,Old
Pune,Baner,Apartment,694.4,1,1,2,7,9,Unfurnished,1,0,0,0,9.54,9.36,8466000,0.2857142857142857,1.0,694.4,2,1,0,Established
Nagpur,Hingna,Apartment,2761.2,4,3,1,14,4,Semi-Furnished,1,1,0,1,3.03,3.9,9337000,0.07142857142857142,0.75,690.3,7,3,0,Recent
Mumbai,Mira Road,Apartment,2315.8,4,3,14,16,3,Semi-Furnished,0,0,0,1,4.52,4.52,30664000,0.875,0.75,578.95,7,1,0,Recent
Pune,Koregaon Park,Apartment,1136.1,3,2,0,1,0,Furnished,1,1,0,1,6.11,5.66,22815000,0.0,0.6666666666666666,378.7,5,3,1,New
Mumbai,Powai,Villa,1660.9,3,3,9,11,10,Unfurnished,1,0,0,1,6.67,6.57,63763000,0.8181818181818182,1.0,553.6333333333333,6,2,0,Established
Pune,Wagholi,Plot,2188.9,0,0,0,0,0,Unfurnished,0,0,0,0,6.05,2.93,9047000,0.0,0.0,2188.9,0,0,1,New
Pune,Kothrud,Plot,1490.1,0,0,0,0,0,Unfurnished,0,0,0,0,3.57,2.71,9917000,0.0,0.0,1490.1,0,0,1,New
Pune,Kalyani Nagar,Apartment,1148.2,2,1,5,12,6,Semi-Furnished,1,0,0,0,5.03,8.22,18336000,0.4166666666666667,0.5,574.1,3,1,0,Recent
Pune,Baner,Villa,1877.4,3,2,5,12,3,Unfurnished,1,1,0,1,9.03,3.26,28016000,0.4166666666666667,0.6666666666666666,625.8000000000001,5,3,0,Recent
Nagpur,Besa,Apartment,845.3,1,1,0,10,0,Semi-Furnished,1,1,0,0,5.23,7.48,3806000,0.0,1.0,845.3,2,2,1,New
Pune,Baner,Plot,3016.3,0,0,0,0,0,Unfurnished,0,0,0,0,6.02,2.86,24888000,0.0,0.0,3016.3,0,0,1,New
Pune,Baner,Apartment,914.9,2,1,3,5,16,Semi-Furnished,1,0,0,0,7.16,4.64,9961000,0.6,0.5,457.45,3,1,0,Old
Nagpur,Kalmna,Apartment,1214.0,2,2,1,10,13,Semi-Furnished,1,0,0,1,5.31,5.22,3157000,0.1,1.0,607.0,4,2,0,Established
Nagpur,Civil Lines,Apartment,1396.5,3,3,6,11,0,Unfurnished,0,0,0,1,4.64,7.16,12425000,0.5454545454545454,1.0,465.5,6,1,0,New
Pune,Wakad,Apartment,1077.0,2,2,4,5,29,Semi-Furnished,1,0,0,1,9.27,4.9,10229000,0.8,1.0,538.5,4,2,0,Old
Mumbai,Goregaon,Apartment,2379.4,4,3,6,8,10,Unfurnished,2,1,0,1,6.5,4.64,49714000,0.75,0.75,594.85,7,3,0,Established
Nagpur,Wardha Road,Apartment,1505.4,3,3,4,5,4,Semi-Furnished,0,0,1,1,4.15,6.69,8154000,0.8,1.0,501.8,6,2,0,Recent
Pune,Baner,Villa,909.5,3,2,1,1,15,Unfurnished,1,0,1,1,7.27,9.32,16609000,1.0,0.6666666666666666,303.1666666666667,5,3,0,Established
Pune,Koregaon Park,Plot,2593.5,0,0,0,0,0,Unfurnished,0,0,0,0,3.94,5.56,24449000,0.0,0.0,2593.5,0,0,1,New
Pune,Kalyani Nagar,Apartment,1412.4,2,2,0,16,14,Unfurnished,1,0,0,0,6.98,8.51,19187000,0.0,1.0,706.2,4,1,1,Established
Nagpur,Manish Nagar,Villa,833.2,2,1,0,4,25,Unfurnished,2,0,1,1,1.99,7.67,4686000,0.0,0.5,416.6,3,3,1,Old
Pune,Kothrud,Apartment,1795.8,4,4,0,4,7,Unfurnished,0,0,0,1,6.34,5.18,17858000,0.0,1.0,448.95,8,1,1,Recent
Nagpur,Besa,Apartment,2602.8,5,5,0,3,6,Unfurnished,1,0,1,1,6.79,5.96,10319000,0.0,1.0,520.5600000000001,10,3,1,Recent
Nagpur,Besa,Apartment,320.0,1,1,8,8,0,Semi-Furnished,1,0,0,1,6.04,7.11,1699000,1.0,1.0,320.0,2,2,0,New
Nagpur,Kalmna,Apartment,1738.7,3,3,0,13,0,Furnished,1,0,0,1,5.37,7.67,6367000,0.0,1.0,579.5666666666667,6,2,1,New
Mumbai,Chembur,Apartment,764.0,2,2,14,14,7,Unfurnished,1,1,0,1,5.92,7.33,17131000,1.0,1.0,382.0,4,3,0,Recent
Mumbai,Chembur,Plot,2266.6,0,0,0,0,0,Unfurnished,1,0,0,0,5.91,4.9,39504000,0.0,0.0,2266.6,0,1,1,New
Pune,Kothrud,Apartment,883.8,2,1,1,1,5,Semi-Furnished,1,0,0,1,5.41,3.6,12169000,1.0,0.5,441.9,3,2,0,Recent
Nagpur,Kalmna,Plot,1706.5,0,0,0,0,0,Unfurnished,1,0,0,0,4.7,6.59,3517000,0.0,0.0,1706.5,0,1,1,New
Mumbai,Panvel,Apartment,2485.3,4,4,4,7,11,Unfurnished,2,1,0,1,5.21,4.93,23465000,0.5714285714285714,1.0,621.325,8,3,0,Established
Pune,Koregaon Park,Apartment,1153.3,2,2,4,6,0,Semi-Furnished,1,1,0,1,4.66,6.64,22841000,0.6666666666666666,1.0,576.65,4,3,0,New
Mumbai,Andheri West,Villa,1326.6,3,3,3,12,7,Unfurnished,1,1,0,1,6.73,4.46,42464000,0.25,1.0,442.2,6,3,0,Recent
Pune,Wakad,Apartment,988.7,2,1,0,4,1,Unfurnished,0,1,0,0,4.34,6.78,9316000,0.0,0.5,494.35,3,1,1,New
Nagpur,Dharampeth,Apartment,1325.6,2,1,6,7,2,Unfurnished,1,1,0,1,5.42,9.72,12724000,0.8571428571428571,0.5,662.8,3,3,0,New
Pune,Koregaon Park,Apartment,405.9,1,1,0,1,3,Unfurnished,1,0,0,0,10.0,6.33,6170000,0.0,1.0,405.9,2,1,1,Recent
Nagpur,Manish Nagar,Apartment,628.0,1,1,2,9,2,Semi-Furnished,0,0,0,1,7.53,6.77,3501000,0.2222222222222222,1.0,628.0,2,1,0,New
Nagpur,Manish Nagar,Villa,2295.2,3,3,0,12,8,Semi-Furnished,0,0,0,1,5.92,6.24,13991000,0.0,1.0,765.0666666666666,6,1,1,Established
Pune,Kalyani Nagar,Plot,2872.4,0,0,0,0,0,Unfurnished,1,0,0,0,4.5,5.99,29364000,0.0,0.0,2872.4,0,1,1,New
Pune,Hinjewadi,Plot,2607.0,0,0,0,0,0,Unfurnished,0,0,0,0,7.92,7.14,17094000,0.0,0.0,2607.0,0,0,1,New
Pune,Kalyani Nagar,Apartment,1574.4,2,1,9,13,6,Unfurnished,1,0,0,1,7.8,3.63,19278000,0.6923076923076923,0.5,787.2,3,2,0,Recent
Mumbai,Goregaon,Plot,3249.3,0,0,0,0,0,Unfurnished,1,0,0,0,4.13,4.88,46818000,0.0,0.0,3249.3,0,1,1,New
Nagpur,Hingna,Apartment,1845.7,3,3,4,11,3,Furnished,1,0,0,0,5.87,3.69,6566000,0.36363636363636365,1.0,615.2333333333333,6,1,0,Recent
Pune,Koregaon Park,Apartment,1530.2,3,3,1,4,1,Semi-Furnished,0,1,0,1,7.48,3.12,23967000,0.25,1.0,510.06666666666666,6,2,0,New
Pune,Hadapsar,Apartment,2182.8,4,4,0,7,8,Semi-Furnished,1,0,1,1,5.82,9.72,16498000,0.0,1.0,545.7,8,3,1,Established
Pune,Hinjewadi,Villa,1895.0,4,4,6,7,2,Unfurnished,0,1,1,1,4.38,6.11,22805000,0.8571428571428571,1.0,473.75,8,3,0,New
Mumbai,Chembur,Plot,3301.8,0,0,0,0,0,Unfurnished,1,0,0,0,6.95,5.75,58757000,0.0,0.0,3301.8,0,1,1,New
Pune,Wagholi,Apartment,1766.0,3,2,4,7,0,Semi-Furnished,2,0,1,0,4.78,7.31,15243000,0.5714285714285714,0.6666666666666666,588.6666666666666,5,2,0,New
Nagpur,Wardha Road,Apartment,1504.2,2,1,3,5,0,Semi-Furnished,0,0,1,1,5.76,5.63,10666000,0.6,0.5,752.1,3,2,0,New
Nagpur,Besa,Apartment,1111.9,2,2,0,1,2,Furnished,0,0,0,1,5.14,9.47,5459000,0.0,1.0,555.95,4,1,1,New
Mumbai,Panvel,Apartment,1563.6,3,2,3,11,1,Semi-Furnished,2,1,0,0,5.23,5.95,16173000,0.2727272727272727,0.6666666666666666,521.1999999999999,5,2,0,New
Nagpur,Besa,Plot,1412.9,0,0,0,0,0,Unfurnished,1,0,0,0,9.5,5.24,4502000,0.0,0.0,1412.9,0,1,1,New
Nagpur,Civil Lines,Plot,2832.0,0,0,0,0,0,Unfurnished,0,0,0,0,8.45,1.95,17351000,0.0,0.0,2832.0,0,0,1,New
Pune,Wagholi,Plot,3265.5,0,0,0,0,0,Unfurnished,1,0,0,0,5.04,3.67,13931000,0.0,0.0,3265.5,0,1,1,New
Pune,Kothrud,Apartment,1766.9,3,3,0,4,6,Semi-Furnished,1,1,0,0,8.12,7.57,21243000,0.0,1.0,588.9666666666667,6,2,1,Recent
Pune,Hinjewadi,Apartment,2582.1,4,3,3,8,21,Furnished,2,0,0,0,2.66,4.92,22038000,0.375,0.75,645.525,7,1,0,Old
Pune,Wakad,Apartment,967.1,2,2,3,10,9,Unfurnished,0,0,0,1,4.63,2.78,7648000,0.3,1.0,483.55,4,1,0,Established
Pune,Koregaon Park,Apartment,1322.8,2,1,3,8,2,Unfurnished,1,0,0,1,6.19,4.62,17835000,0.375,0.5,661.4,3,2,0,New
Pune,Wagholi,Apartment,1212.8,3,2,16,16,5,Furnished,1,0,0,1,4.41,6.85,8432000,1.0,0.6666666666666666,404.26666666666665,5,2,0,Recent
Pune,Wakad,Apartment,1619.8,3,3,0,7,1,Unfurnished,2,0,0,1,6.96,7.07,16764000,0.0,1.0,539.9333333333333,6,2,1,New
Mumbai,Andheri West,Apartment,2432.1,4,4,14,24,10,Furnished,1,0,0,0,3.1,5.66,77188000,0.5833333333333334,1.0,608.025,8,1,0,Established
Mumbai,Andheri West,Plot,3263.0,0,0,0,0,0,Unfurnished,1,0,0,0,5.19,8.86,65971000,0.0,0.0,3263.0,0,1,1,New
Nagpur,Kalmna,Apartment,1782.5,3,2,1,4,1,Unfurnished,0,1,0,1,6.31,5.39,5712000,0.25,0.6666666666666666,594.1666666666666,5,2,0,New
Pune,Kalyani Nagar,Apartment,1396.9,3,3,5,12,3,Unfurnished,1,1,1,1,6.04,5.4,18892000,0.4166666666666667,1.0,465.6333333333334,6,4,0,Recent
Pune,Wakad,Apartment,1042.4,2,1,2,5,4,Semi-Furnished,1,1,1,0,5.96,5.34,10536000,0.4,0.5,521.2,3,3,0,Recent
Pune,Baner,Plot,1804.5,0,0,0,0,0,Unfurnished,0,0,0,0,8.13,4.88,16791000,0.0,0.0,1804.5,0,0,1,New
Pune,Hadapsar,Apartment,1458.9,2,2,1,1,22,Semi-Furnished,1,0,0,0,6.13,6.92,9876000,1.0,1.0,729.45,4,1,0,Old
Nagpur,Wardha Road,Apartment,1216.7,2,2,4,9,3,Unfurnished,1,1,0,1,4.82,7.52,6948000,0.4444444444444444,1.0,608.35,4,3,0,Recent
Mumbai,Malad,Apartment,1361.8,3,3,14,16,19,Semi-Furnished,1,0,0,0,5.39,7.76,24685000,0.875,1.0,453.93333333333334,6,1,0,Old
Nagpur,Besa,Apartment,1104.3,2,2,10,17,3,Furnished,1,0,0,1,6.04,6.32,5204000,0.5882352941176471,1.0,552.15,4,2,0,Recent
Nagpur,Hingna,Apartment,609.3,1,1,6,11,6,Unfurnished,1,0,0,1,8.08,6.39,2628000,0.5454545454545454,1.0,609.3,2,2,0,Recent
Pune,Wagholi,Apartment,1509.1,3,3,7,7,45,Furnished,2,1,0,0,10.0,4.74,7125000,1.0,1.0,503.0333333333333,6,2,0,Old
Nagpur,Dharampeth,Plot,2419.5,0,0,0,0,0,Unfurnished,0,0,0,0,7.4,7.03,11978000,0.0,0.0,2419.5,0,0,1,New
Pune,Koregaon Park,Apartment,1425.1,2,2,4,7,11,Semi-Furnished,1,0,0,1,6.67,4.5,18839000,0.5714285714285714,1.0,712.55,4,2,0,Established
Nagpur,Manish Nagar,Villa,831.6,2,1,1,1,9,Semi-Furnished,1,0,0,1,6.75,7.62,5877000,1.0,0.5,415.8,3,2,0,Established
Mumbai,Malad,Apartment,1671.1,3,2,14,17,1,Semi-Furnished,0,0,0,0,10.0,3.87,25201000,0.8235294117647058,0.6666666666666666,557.0333333333333,5,0,0,New
Nagpur,Ramdaspeth,Plot,866.5,0,0,0,0,0,Unfurnished,0,0,0,0,6.37,3.95,5388000,0.0,0.0,866.5,0,0,1,New
Nagpur,Ramdaspeth,Apartment,1079.3,2,1,1,2,2,Unfurnished,1,1,0,1,3.52,6.09,8740000,0.5,0.5,539.65,3,3,0,New
Mumbai,Bandra West,Apartment,1880.8,4,4,5,16,11,Semi-Furnished,0,1,0,0,5.88,4.72,80568000,0.3125,1.0,470.2,8,1,0,Established
Mumbai,Panvel,Apartment,1083.4,2,2,10,12,2,Unfurnished,1,1,0,1,8.97,7.94,13597000,0.8333333333333334,1.0,541.7,4,3,0,New
Mumbai,Bandra West,Apartment,1316.7,2,1,7,10,9,Semi-Furnished,2,0,0,0,7.39,4.27,58535000,0.7,0.5,658.35,3,1,0,Established
Mumbai,Malad,Apartment,1025.4,2,2,3,19,23,Semi-Furnished,1,1,0,1,5.03,3.31,15043000,0.15789473684210525,1.0,512.7,4,3,0,Old
Nagpur,Civil Lines,Apartment,2245.3,4,3,5,10,1,Furnished,2,0,0,1,4.53,1.45,24389000,0.5,0.75,561.325,7,2,0,New
Nagpur,Wardha Road,Apartment,1186.1,2,1,12,13,31,Furnished,0,0,0,0,7.69,4.75,5721000,0.9230769230769231,0.5,593.05,3,0,0,Old
Mumbai,Goregaon,Apartment,1093.1,2,2,11,20,2,Semi-Furnished,0,1,0,1,4.82,5.31,23950000,0.55,1.0,546.55,4,2,0,New
Pune,Wagholi,Apartment,444.1,1,1,2,4,5,Semi-Furnished,1,1,1,1,3.42,8.0,3080000,0.5,1.0,444.1,2,4,0,Recent
Mumbai,Andheri West,Plot,3559.0,0,0,0,0,0,Unfurnished,1,0,0,0,4.05,6.39,71138000,0.0,0.0,3559.0,0,1,1,New
Nagpur,Wardha Road,Apartment,918.5,2,1,2,3,19,Unfurnished,2,0,0,1,1.33,6.14,4141000,0.6666666666666666,0.5,459.25,3,2,0,Old
Pune,Baner,Apartment,892.5,2,2,13,19,2,Unfurnished,0,0,0,1,5.85,5.76,10117000,0.6842105263157895,1.0,446.25,4,1,0,New
Pune,Wakad,Plot,2500.0,0,0,0,0,0,Unfurnished,0,0,0,0,7.96,8.51,16569000,0.0,0.0,2500.0,0,0,1,New
Nagpur,Civil Lines,Apartment,813.1,2,1,1,1,1,Semi-Furnished,1,0,0,1,6.18,5.79,7867000,1.0,0.5,406.55,3,2,0,New
Nagpur,Besa,Apartment,1898.2,3,2,1,1,11,Unfurnished,2,0,0,1,7.51,4.27,8782000,1.0,0.6666666666666666,632.7333333333333,5,2,0,Established
Nagpur,Manish Nagar,Villa,1264.2,2,1,8,11,2,Furnished,1,1,0,1,5.64,5.79,10681000,0.7272727272727273,0.5,632.1,3,3,0,New
Mumbai,Goregaon,Apartment,500.8,1,1,2,15,9,Semi-Furnished,2,1,0,1,4.17,4.39,10409000,0.13333333333333333,1.0,500.8,2,3,0,Established
Nagpur,Besa,Plot,2007.0,0,0,0,0,0,Unfurnished,0,0,0,0,5.17,7.88,5843000,0.0,0.0,2007.0,0,0,1,New
Mumbai,Chembur,Plot,2373.7,0,0,0,0,0,Unfurnished,1,0,0,0,9.64,6.28,34630000,0.0,0.0,2373.7,0,1,1,New
Mumbai,Powai,Apartment,1680.2,4,3,10,17,2,Semi-Furnished,2,1,0,0,2.92,4.72,43905000,0.5882352941176471,0.75,420.05,7,2,0,New
Mumbai,Malad,Apartment,722.1,2,2,5,6,0,Furnished,1,1,0,1,6.76,5.63,13545000,0.8333333333333334,1.0,361.05,4,3,0,New
Mumbai,Panvel,Plot,2074.6,0,0,0,0,0,Unfurnished,1,0,0,0,6.87,7.89,13908000,0.0,0.0,2074.6,0,1,1,New
Nagpur,Manish Nagar,Apartment,1005.7,2,1,6,17,3,Semi-Furnished,1,0,0,0,6.23,6.21,5712000,0.35294117647058826,0.5,502.85,3,1,0,Recent
Mumbai,Goregaon,Apartment,442.4,1,1,8,11,0,Semi-Furnished,1,0,0,0,2.74,6.05,9255000,0.7272727272727273,1.0,442.4,2,1,0,New
Nagpur,Manish Nagar,Plot,1827.3,0,0,0,0,0,Unfurnished,0,0,0,0,5.51,7.12,6355000,0.0,0.0,1827.3,0,0,1,New
Mumbai,Malad,Plot,2218.5,0,0,0,0,0,Unfurnished,0,0,0,0,6.05,6.3,24348000,0.0,0.0,2218.5,0,0,1,New
Mumbai,Powai,Apartment,2822.7,5,5,9,16,16,Semi-Furnished,0,1,0,0,7.81,3.78,61183000,0.5625,1.0,564.54,10,1,0,Old
Nagpur,Besa,Apartment,999.6,2,1,2,7,7,Unfurnished,1,1,0,0,4.69,7.34,3740000,0.2857142857142857,0.5,499.8,3,2,0,Recent
Mumbai,Powai,Apartment,2841.5,4,3,13,20,6,Unfurnished,0,1,0,0,7.5,5.74,75598000,0.65,0.75,710.375,7,1,0,Recent
Mumbai,Malad,Apartment,965.9,2,1,8,16,16,Unfurnished,1,1,0,1,2.42,6.35,15892000,0.5,0.5,482.95,3,3,0,Old
Nagpur,Hingna,Plot,2152.2,0,0,0,0,0,Unfurnished,1,0,0,0,5.89,6.63,5455000,0.0,0.0,2152.2,0,1,1,New
Nagpur,Manish Nagar,Apartment,1885.5,3,2,3,12,11,Semi-Furnished,1,0,0,1,4.89,8.95,10141000,0.25,0.6666666666666666,628.5,5,2,0,Established
Mumbai,Powai,Villa,1322.4,2,1,13,13,2,Furnished,1,1,0,1,6.5,4.2,52923000,1.0,0.5,661.2,3,3,0,New
Nagpur,Hingna,Apartment,1234.7,3,3,1,1,3,Semi-Furnished,1,1,0,1,9.33,6.27,5269000,1.0,1.0,411.56666666666666,6,3,0,Recent
Pune,Wakad,Apartment,981.1,2,1,8,8,18,Unfurnished,1,0,1,1,8.58,8.6,9898000,1.0,0.5,490.55,3,3,0,Old
Nagpur,Manish Nagar,Apartment,416.9,1,1,0,4,2,Unfurnished,0,1,1,1,4.97,5.63,1898000,0.0,1.0,416.9,2,3,1,New
Pune,Kothrud,Apartment,1056.1,2,2,0,1,2,Unfurnished,1,0,0,1,4.21,5.41,12084000,0.0,1.0,528.05,4,2,1,New
Pune,Wakad,Apartment,1363.3,2,1,0,8,5,Semi-Furnished,2,0,1,1,7.36,7.58,16292000,0.0,0.5,681.65,3,3,1,Recent
